epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,363.952,0.50671,0.45041,0.81931,0.90194,0.96163,0.97302,0.82407,0.65382,0.41399,0.84572,0.000142375,0.000142375,0.000142375
158,366.201,0.50887,0.45122,0.82491,0.94844,0.9358,0.97372,0.82886,0.64434,0.40964,0.84532,0.000139281,0.000139281,0.000139281
159,368.182,0.48518,0.43694,0.82744,0.95045,0.94458,0.97334,0.81825,0.66936,0.409,0.85081,0.000136187,0.000136187,0.000136187
160,370.228,0.52217,0.46613,0.83032,0.9529,0.94607,0.97441,0.82117,0.66518,0.40987,0.84822,0.000133094,0.000133094,0.000133094
161,372.836,0.51376,0.45141,0.82796,0.94309,0.95688,0.9754,0.82422,0.65214,0.41055,0.84583,0.00013,0.00013,0.00013
162,375.651,0.49799,0.43772,0.8247,0.95084,0.93877,0.97453,0.82196,0.65174,0.41295,0.84571,0.000126906,0.000126906,0.000126906
163,377.702,0.50717,0.45426,0.81972,0.95167,0.93347,0.97302,0.8148,0.66036,0.41254,0.84713,0.000123812,0.000123812,0.000123812
164,379.743,0.49282,0.44033,0.81869,0.92325,0.95976,0.97131,0.81736,0.66119,0.41052,0.84799,0.000120719,0.000120719,0.000120719
165,381.847,0.50324,0.44673,0.8276,0.92411,0.95332,0.97131,0.81894,0.65303,0.40792,0.84681,0.000117625,0.000117625,0.000117625
166,383.823,0.48863,0.42675,0.82144,0.92862,0.96875,0.97402,0.81939,0.66103,0.41044,0.84795,0.000114531,0.000114531,0.000114531
167,386.249,0.49193,0.43665,0.82703,0.9144,0.95377,0.97283,0.81718,0.65893,0.41143,0.84747,0.000111438,0.000111438,0.000111438
168,389.493,0.47047,0.43451,0.82546,0.96025,0.91863,0.9755,0.82384,0.65427,0.40902,0.84744,0.000108344,0.000108344,0.000108344
169,391.5,0.48516,0.42628,0.82173,0.95141,0.92423,0.97558,0.82429,0.65338,0.41173,0.84736,0.00010525,0.00010525,0.00010525
170,393.44,0.51577,0.46182,0.82026,0.94572,0.93365,0.97585,0.82425,0.66296,0.41126,0.84868,0.000102156,0.000102156,0.000102156
171,395.512,0.47561,0.43135,0.82428,0.95227,0.94055,0.97514,0.82479,0.66248,0.40901,0.84806,9.90625e-05,9.90625e-05,9.90625e-05
172,397.567,0.49057,0.43532,0.82584,0.95275,0.94035,0.97452,0.82402,0.65716,0.40906,0.84709,9.59688e-05,9.59688e-05,9.59688e-05
173,399.774,0.50164,0.45029,0.82918,0.95002,0.94033,0.97451,0.82378,0.65852,0.40898,0.84725,9.2875e-05,9.2875e-05,9.2875e-05
174,402.887,0.48566,0.43551,0.8225,0.94442,0.93948,0.97452,0.82371,0.65507,0.40699,0.8471,8.97813e-05,8.97813e-05,8.97813e-05
175,405.13,0.48615,0.43683,0.82368,0.94365,0.94813,0.97435,0.82097,0.6625,0.40737,0.84802,8.66875e-05,8.66875e-05,8.66875e-05
176,407.181,0.48429,0.42903,0.82202,0.96206,0.93943,0.97427,0.82156,0.6652,0.40605,0.84764,8.35938e-05,8.35938e-05,8.35938e-05
177,409.305,0.48524,0.42596,0.82322,0.96051,0.93929,0.97427,0.82138,0.66527,0.40815,0.84791,8.05e-05,8.05e-05,8.05e-05
178,411.366,0.49985,0.45427,0.82729,0.94738,0.94326,0.97548,0.82167,0.66111,0.40408,0.84847,7.74062e-05,7.74062e-05,7.74062e-05
179,413.606,0.46867,0.43181,0.81795,0.95678,0.93583,0.97638,0.82384,0.66231,0.40472,0.84887,7.43125e-05,7.43125e-05,7.43125e-05
180,416.926,0.49566,0.43745,0.82318,0.94176,0.95305,0.97793,0.82391,0.65764,0.40283,0.84889,7.12187e-05,7.12187e-05,7.12187e-05
