epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,1811.55,1.20401,0.59976,0.83827,0.91022,0.93573,0.95239,0.51693,1.51999,0.70183,0.86123,0.000155761,0.000155761,0.000155761
92,1832.15,1.18825,0.59287,0.83801,0.93851,0.91503,0.95993,0.51159,1.53649,0.70614,0.86248,0.000141614,0.000141614,0.000141614
93,1850.55,1.17893,0.58495,0.83729,0.93886,0.90801,0.95763,0.50925,1.53275,0.70043,0.86224,0.000127467,0.000127467,0.000127467
94,1869.38,1.17384,0.58242,0.83375,0.93985,0.91364,0.95437,0.50715,1.54249,0.69248,0.86143,0.00011332,0.00011332,0.00011332
95,1889.12,1.16185,0.58287,0.83044,0.94069,0.91766,0.96208,0.51384,1.51898,0.69393,0.85999,9.91726e-05,9.91726e-05,9.91726e-05
96,1908.3,1.16287,0.57399,0.82966,0.9372,0.91927,0.96218,0.51487,1.53534,0.69476,0.86117,8.50255e-05,8.50255e-05,8.50255e-05
97,1927.17,1.13726,0.57066,0.82681,0.93567,0.91943,0.96019,0.51823,1.52471,0.6923,0.86019,7.08784e-05,7.08784e-05,7.08784e-05
98,1947.28,1.14709,0.57531,0.82996,0.94191,0.92697,0.96219,0.51631,1.52603,0.69131,0.861,5.67313e-05,5.67313e-05,5.67313e-05
99,1965.87,1.14086,0.56558,0.83495,0.91849,0.94599,0.96003,0.51737,1.53404,0.69106,0.86179,4.25842e-05,4.25842e-05,4.25842e-05
100,1986.59,1.1337,0.5645,0.83187,0.92074,0.94488,0.96415,0.51666,1.5273,0.69251,0.86037,2.84371e-05,2.84371e-05,2.84371e-05
